,alias,categories,id,image_url,name,price,rating,review_count,transactions,url,long,lat,geometry,neighbourhood,price_int,chain,store_add1,store_add2,store_add3,store_zip_code
3214,mantra-coffee-azusa,"['coffee', 'bakeries', 'desserts']",1AX4qwYPovubqQzlFeRyBw,https://s3-media2.fl.yelpcdn.com/bphoto/xCzox1EdJnIf9xG9KUTUpA/o.jpg,Mantra Coffee,$,4.5,647,[],https://www.yelp.com/biz/mantra-coffee-azusa?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.90921,34.1323,POINT (-117.90921 34.1323),Azusa,1,FALSE,615 N San Gabriel Ave,,,91702
3216,starbucks-azusa-2,['coffee'],WNLE2KpPaUIEXeyybMcvSQ,https://s3-media2.fl.yelpcdn.com/bphoto/-qZvlWpPsD8ZcglmH4n57g/o.jpg,Starbucks,$,3.5,87,[],https://www.yelp.com/biz/starbucks-azusa-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.907936,34.133246,POINT (-117.907936 34.133246),Azusa,1,TRUE,118 W. Foothill Blvd.,,,91702
3217,yureka-cafe-azusa-2,"['coffee', 'desserts', 'bubbletea']",sAOVYv00hOTqSbyvsk97zQ,https://s3-media2.fl.yelpcdn.com/bphoto/MAs5q8mBbeoDdsEmpFYdcg/o.jpg,Yureka Cafe,,4.5,78,[],https://www.yelp.com/biz/yureka-cafe-azusa-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.90348,34.13386,POINT (-117.90348 34.13386),Azusa,,FALSE,401 E Foothill Blvd,,,91702
3219,hillside-grounds-coffeehouse-azusa-pacific-university-azusa-2,"['coffee', 'bagels', 'juicebars']",LuJZibhMop1RloT0SVPIvA,https://s3-media3.fl.yelpcdn.com/bphoto/M4sECKZ1p2-rd4Pij6GzxA/o.jpg,Hillside Grounds Coffeehouse - Azusa Pacific University,$,4,3,[],https://www.yelp.com/biz/hillside-grounds-coffeehouse-azusa-pacific-university-azusa-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.89506,34.133831,POINT (-117.89506 34.133831),Azusa,1,FALSE,901 E Foothill Ave,,Azusa Pacific University,91702
3220,cornerstone-coffeehouse-azusa-pacific-university-azusa,"['coffee', 'juicebars']",0V36CcGEzbnSfA8IAOq45A,https://s3-media2.fl.yelpcdn.com/bphoto/qr2hq502rKHRIVl9CY1cQw/o.jpg,Cornerstone Coffeehouse - Azusa Pacific University,$,3.5,2,[],https://www.yelp.com/biz/cornerstone-coffeehouse-azusa-pacific-university-azusa?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.896144,34.1323798,POINT (-117.896144 34.1323798),Azusa,1,FALSE,901 E Alosta Ave,,,91702
3222,adosage-coffee-azusa-2,"['coffee', 'bakeries', 'desserts']",MuBmjiYqRRP0Oef91iycWQ,https://s3-media4.fl.yelpcdn.com/bphoto/d8_iDE9GXgCecSrT_EpG6g/o.jpg,aDosage Coffee,,5,24,[],https://www.yelp.com/biz/adosage-coffee-azusa-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.887646,34.1285351,POINT (-117.887646 34.1285351),Azusa,,FALSE,926 E Alosta Ave,Ste B,,91702
3223,cafÃ©-bungalow-by-bon-appetea-azusa-2,"['coffee', 'taiwanese', 'bubbletea']",2dxyI5hyyB7F9bC00XnO8Q,https://s3-media3.fl.yelpcdn.com/bphoto/ZjSY2v7QiB2XOyTMC6FekQ/o.jpg,CafÃ© Bungalow by Bon Appetea,$,4.5,284,['pickup'],https://www.yelp.com/biz/caf%C3%A9-bungalow-by-bon-appetea-azusa-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8870384,34.12792767,POINT (-117.887038439512 34.1279276739783),Azusa,1,FALSE,992 E Alosta Ave,Unit B,,91702
3225,85-c-bakery-cafe-azusa-3,"['coffee', 'bakeries', 'cakeshop']",1eBxaGCy9Ck6oXOWzw97AA,https://s3-media3.fl.yelpcdn.com/bphoto/m01JxCNP1J6i7CEdlyzLgA/o.jpg,85Â°C Bakery Cafe,$,3.5,83,[],https://www.yelp.com/biz/85-c-bakery-cafe-azusa-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8836957,34.12884497,POINT (-117.883695680114 34.1288449660539),Azusa,1,TRUE,1119 E Alosta Ave,,,91702
3226,starbucks-azusa-17,['coffee'],gqZeHpGOD_F3ae9rPfD_uA,https://s3-media3.fl.yelpcdn.com/bphoto/69yXhCqWJ27hwQSYDt2kxg/o.jpg,Starbucks,$,2.5,75,[],https://www.yelp.com/biz/starbucks-azusa-17?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.89049,34.128551,POINT (-117.89049 34.128551),Azusa,1,TRUE,890 E. Alosta Avenue,,,91702
3227,starbucks-azusa-18,['coffee'],gE6FeQH5s8xNZKFqbF5Xjw,https://s3-media1.fl.yelpcdn.com/bphoto/3Uvz1z2iBp553nBwcw4awQ/o.jpg,Starbucks,,1,1,[],https://www.yelp.com/biz/starbucks-azusa-18?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.888997,34.129224,POINT (-117.888997 34.129224),Azusa,,TRUE,901 E Alosta Ave,,Azusa Pacific University-East Campu,91702
3229,starbucks-azusa-7,['coffee'],E8zPVSQgeC4cGjLA3qi0-g,https://s3-media3.fl.yelpcdn.com/bphoto/AZPeMP1ruAqcGBV6T4c9EA/o.jpg,Starbucks,$,3,11,[],https://www.yelp.com/biz/starbucks-azusa-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9075,34.13567,POINT (-117.9075 34.13567),Azusa,1,TRUE,809 N Azusa Ave,,Target,91702
3231,hillside-grounds-azusa,"['coffee', 'icecream']",xI3ILQ4Q1HK5fmq5M-YUsA,https://s3-media2.fl.yelpcdn.com/bphoto/KsB_MxpmS0811KPNrfs19g/o.jpg,Hillside Grounds,$,2.5,3,[],https://www.yelp.com/biz/hillside-grounds-azusa?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8953922,34.13583822,POINT (-117.895392179489 34.1358382243661),Azusa,1,FALSE,701 E Foothill Blvd,,,91702
3239,the-coffee-bean-and-tea-leaf-glendora-2,['coffee'],PFV7hUVKMKpXmGDbN-enRA,https://s3-media4.fl.yelpcdn.com/bphoto/yz89M9_ipl1kI6WcBlHaUA/o.jpg,The Coffee Bean & Tea Leaf,$,3.5,74,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-glendora-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.87287,34.12791,POINT (-117.87287 34.12791),Glendora,1,TRUE,649 S Grand Ave,,,91740
3241,starbucks-glendora-8,['coffee'],JaYvzBt1RiwQXVhPszio6A,https://s3-media2.fl.yelpcdn.com/bphoto/VJRnzEycQg7LCXGu1Zey1A/o.jpg,Starbucks,$,4,22,[],https://www.yelp.com/biz/starbucks-glendora-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.866462,34.128573,POINT (-117.866462 34.128573),Glendora,1,TRUE,214 West Route 66,,,91740
3243,starbucks-glendora,['coffee'],0TIKea1u-puW1iC3UQ5t9A,https://s3-media2.fl.yelpcdn.com/bphoto/Pc_JTCP1J4dZRYXIUUDBOw/o.jpg,Starbucks,$,3,23,[],https://www.yelp.com/biz/starbucks-glendora?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.864997,34.130097,POINT (-117.864997 34.130097),Glendora,1,TRUE,133 West Rte 66,,Albertsons,91740
3244,the-reverse-orangutan-glendora,"['coffee', 'coffeeroasteries']",9j3Xc3JGNjIrb71F7lcm4g,https://s3-media1.fl.yelpcdn.com/bphoto/aroSjnEuNkZVjFltviGnPA/o.jpg,The Reverse Orangutan,,5,22,[],https://www.yelp.com/biz/the-reverse-orangutan-glendora?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.85888,34.12834,POINT (-117.85888 34.12834),Glendora,,FALSE,440 E Route 66,,,91740
3245,starbucks-glendora-2,['coffee'],KXqaoBNfPHsPXEGVk_v1qQ,https://s3-media3.fl.yelpcdn.com/bphoto/lktpcueY5kaW4t5ZzMqd6Q/o.jpg,Starbucks,$$,3,118,[],https://www.yelp.com/biz/starbucks-glendora-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.830289,34.128453,POINT (-117.830289 34.128453),Glendora,2,TRUE,1832 East Route 66,A,,91740
3246,mcdonalds-glendora-5,"['coffee', 'burgers', 'hotdogs']",bNvg2zfcj6qcTrQ2TAq47w,https://s3-media3.fl.yelpcdn.com/bphoto/s-VdYBQMGIUAmkYpcQwAsA/o.jpg,McDonald's,$,2,66,[],https://www.yelp.com/biz/mcdonalds-glendora-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8301597,34.12914879,POINT (-117.830159672303 34.1291487941781),Glendora,1,TRUE,1835 Alosta Ave,,,91741
3247,classic-coffee-glendora,['coffee'],E_wh6kpElcMX_S1tm3CJpw,https://s3-media3.fl.yelpcdn.com/bphoto/tZwg_NQzjYjNwZd0qHtdnA/o.jpg,Classic Coffee,$,4.5,278,[],https://www.yelp.com/biz/classic-coffee-glendora?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8650513,34.13746262,POINT (-117.865051269531 34.1374626159668),Glendora,1,FALSE,148 N Glendora Ave,,,91741
3248,glendora-cafÃ©-and-bakery-glendora,"['coffee', 'bakeries', 'bagels']",#NAME?,https://s3-media1.fl.yelpcdn.com/bphoto/hlew8d0N3fnVEsEd7ciXxA/o.jpg,Glendora CafÃ© and Bakery,$$,4,63,[],https://www.yelp.com/biz/glendora-caf%C3%A9-and-bakery-glendora?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.8676418,34.1359986,POINT (-117.8676418 34.1359986),Glendora,2,FALSE,229 W Foothill Blvd,,,91741
3249,starbucks-glendora-7,['coffee'],IrltFfBg9Dddwad6SebuHg,https://s3-media1.fl.yelpcdn.com/bphoto/slXHqwp5uSR5V6Jwcqof_g/o.jpg,Starbucks,$,3,85,[],https://www.yelp.com/biz/starbucks-glendora-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.871741,34.137378,POINT (-117.871741 34.13737800000001),Glendora,1,TRUE,417 W. Foothill Blvd,,,91741
3250,starbucks-glendora-3,['coffee'],LONrNjHPbCpBf6W4lqqdeQ,https://s3-media4.fl.yelpcdn.com/bphoto/UX3l3E-ef5FWbeq8LPsZHQ/o.jpg,Starbucks,$$,2,6,[],https://www.yelp.com/biz/starbucks-glendora-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.871621,34.137552,POINT (-117.871621 34.137552),Glendora,2,TRUE,435 E Foothill Blvd,,Vons-Glendora #2169,91741
3254,starbucks-los-angeles-64,['coffee'],sJ-78DoiZPngg53vMrKg_Q,https://s3-media3.fl.yelpcdn.com/bphoto/OLaP7pclhqLka872gWJBRA/o.jpg,Starbucks,$,3.5,68,[],https://www.yelp.com/biz/starbucks-los-angeles-64?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.262908,34.1164775,POINT (-118.262908 34.1164775),Atwater Village,1,TRUE,3111 Glendale Blvd,,,90039
3255,boba-loca-los-angeles-7,"['coffee', 'bubbletea', 'juicebars']",ORNMI0rGniEqb0AsTCPraw,https://s3-media2.fl.yelpcdn.com/bphoto/MnsfuwzZeT6yGDVAOZXaYw/o.jpg,Boba Loca,$,3,132,"['pickup', 'delivery']",https://www.yelp.com/biz/boba-loca-los-angeles-7?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.262785,34.116709,POINT (-118.262785 34.116709),Atwater Village,1,TRUE,3121 Glendale Blvd,,,90039
3256,black-elephant-coffee-los-angeles-2,"['coffee', 'salad', 'sandwiches']",kuSagptKgRRFEWVR6KGT-w,https://s3-media2.fl.yelpcdn.com/bphoto/w3lfc84uLUbB4gERod8YeA/o.jpg,Black Elephant Coffee,$,4.5,138,[],https://www.yelp.com/biz/black-elephant-coffee-los-angeles-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.2613927,34.1178922,POINT (-118.2613927 34.1178922),Atwater Village,1,FALSE,3195 Glendale Blvd,,,90039
3257,kaldi-coffee-los-angeles,['coffee'],5ozDBb5uJZZsLo4QCso1vA,https://s3-media1.fl.yelpcdn.com/bphoto/r4KMN_rxL7kJS7GAxQSXjQ/o.jpg,Kaldi Coffee,$,4,272,[],https://www.yelp.com/biz/kaldi-coffee-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.26223,34.11722,POINT (-118.26223 34.11722),Atwater Village,1,FALSE,3147 Glendale Blvd,,,90039
3258,proof-bakery-los-angeles,"['coffee', 'sandwiches', 'cakeshop']",jQXj5x1V-mtVMFYoMQYOkg,https://s3-media3.fl.yelpcdn.com/bphoto/26oTp4BVBHDFC2fKGUqJ1w/o.jpg,Proof Bakery,$$,4,822,[],https://www.yelp.com/biz/proof-bakery-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.261573,34.116939,POINT (-118.261573 34.116939),Atwater Village,2,FALSE,3156 Glendale Blvd,,,90039
3259,restore-cafe-los-angeles,"['coffee', 'juicebars', 'sandwiches']",zGvdECZ292t_dwLtmKdCNw,https://s3-media1.fl.yelpcdn.com/bphoto/6O1JOcpjZr2DyTLhVn-Sig/o.jpg,Restore Cafe,$,4.5,63,[],https://www.yelp.com/biz/restore-cafe-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.2587656,34.12030701,POINT (-118.258765626941 34.1203070063453),Atwater Village,1,FALSE,3405 Glendale Blvd,,,90039
3261,starbucks-los-angeles-143,['coffee'],T2bY5PNmMX3LPXdVeWp4-A,https://s3-media2.fl.yelpcdn.com/bphoto/0hWfZaScpqYpL46IvG-eNQ/o.jpg,Starbucks,$$,3,112,[],https://www.yelp.com/biz/starbucks-los-angeles-143?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.263554,34.126618,POINT (-118.263554 34.126618),Atwater Village,2,TRUE,2919 Los Feliz Blvd.,#6,,90039
3265,starbucks-san-marino,['coffee'],Z_AN9GARIhqBH5Hlx1BXig,https://s3-media4.fl.yelpcdn.com/bphoto/eS3jvNu7W3lmO20dQeg9tA/o.jpg,Starbucks,$,4,127,[],https://www.yelp.com/biz/starbucks-san-marino?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.105844,34.122327,POINT (-118.105844 34.122327),San Marino,1,TRUE,2265 Huntington Drive,,,91108
3266,red-car-coffee-shop-san-marino,"['coffee', 'breakfast_brunch', 'icecream']",DdyZNZstEzM0-Wg6gVIVaQ,https://s3-media2.fl.yelpcdn.com/bphoto/n5O9GW5X8uFRIT8KB6weHw/o.jpg,Red Car Coffee Shop,,4,3,[],https://www.yelp.com/biz/red-car-coffee-shop-san-marino?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.114419,34.128417,POINT (-118.114419 34.128417),San Marino,,FALSE,1151 Oxford Rd,,,91108
3267,huntington-library-coffee-shop-san-marino,['coffee'],2k6TErQ4CPwoloXSyRhQxQ,https://s3-media4.fl.yelpcdn.com/bphoto/a9KwhAcWBQYX9rCb9oadiQ/o.jpg,Huntington Library Coffee Shop,$,3,6,[],https://www.yelp.com/biz/huntington-library-coffee-shop-san-marino?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.114419,34.128417,POINT (-118.114419 34.128417),San Marino,1,FALSE,1151 Oxford Rd,,The House that Sam Built at the Huntington Library,91108
3268,copycat-cafe-san-marino,"['coffee', 'taiwanese', 'bubbletea']",YRUTuslZu-l31oFdwWl2bw,https://s3-media2.fl.yelpcdn.com/bphoto/ysaIY6Gtu05WeLwsPgsmlw/o.jpg,Copycat Cafe,$,4,51,[],https://www.yelp.com/biz/copycat-cafe-san-marino?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.10095,34.12327,POINT (-118.10095 34.12327),San Marino,1,FALSE,2506 Huntington Dr,,,91108
3273,lobby-lounge-pasadena,"['coffee', 'venues']",DB8SGplm4vWc6Ff_HTh-dg,https://s3-media1.fl.yelpcdn.com/bphoto/QywZq-kLMNDOkuvrICcjqQ/o.jpg,Lobby Lounge,$$$,3.5,97,[],https://www.yelp.com/biz/lobby-lounge-pasadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1335804,34.12149171,POINT (-118.133580353967 34.1214917134722),Pasadena,3,FALSE,1401 S Oak Knoll Ave,,,91106
3274,jones-coffee-roasters-pasadena-6,['coffeeroasteries'],HEamAKW-gKcyjihJxUUISQ,https://s3-media2.fl.yelpcdn.com/bphoto/c96W1HkhqVPk0fjI0d34nA/o.jpg,Jones Coffee Roasters,$,4,794,"['delivery', 'pickup']",https://www.yelp.com/biz/jones-coffee-roasters-pasadena-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1489681,34.13378496,POINT (-118.148968069186 34.1337849636431),Pasadena,1,FALSE,693 S Raymond Ave,,,91105
3276,willas-coffee-pasadena,['coffee'],42hSju_8oHgxpvB7yPO6Dw,https://s3-media4.fl.yelpcdn.com/bphoto/cFuTT5e3wxcDy1XpjzytYg/o.jpg,Willa's Coffee,$,4.5,24,[],https://www.yelp.com/biz/willas-coffee-pasadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1471198,34.13393475,POINT (-118.14711984247 34.1339347533787),Pasadena,1,FALSE,680 S Arroyo Pkwy,,,91105
3277,starbucks-pasadena-15,['coffee'],beeFHYHlft1s12PwBrODqg,https://s3-media1.fl.yelpcdn.com/bphoto/wbBOW_HHr3Y-of2ZhsZrGQ/o.jpg,Starbucks,$,3.5,116,[],https://www.yelp.com/biz/starbucks-pasadena-15?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1478871,34.13284067,POINT (-118.14788706279 34.13284067018689),Pasadena,1,TRUE,753 South Arroyo Parkway,3,,91105
3279,starbucks-pasadena-34,['coffee'],cHL6_JIZWBMeb1FgaEcSrA,https://s3-media3.fl.yelpcdn.com/bphoto/Gmt5Ky8jGJbLxG2MNAK82w/o.jpg,Starbucks,$,2.5,14,[],https://www.yelp.com/biz/starbucks-pasadena-34?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.153503,34.136753,POINT (-118.153503 34.13675300000001),Pasadena,1,TRUE,155 W California Blvd,,Vons-Pasadena #2152,91105
3281,motto-tea-cafe-pasadena-2,"['coffee', 'desserts', 'tea']",fxLvBz3Y79HyGn5jKfrJtQ,https://s3-media1.fl.yelpcdn.com/bphoto/vyreXY0B-5ptHcoecZ3bdQ/o.jpg,Motto Tea Cafe,$$,4.5,267,"['delivery', 'pickup']",https://www.yelp.com/biz/motto-tea-cafe-pasadena-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.15275,34.14423,POINT (-118.15275 34.14423),Pasadena,2,FALSE,100 W Green St,Unit 101,,91105
3285,starbucks-pasadena-25,['coffee'],4TJwrlOtfHcPqJHnbNsxqA,https://s3-media4.fl.yelpcdn.com/bphoto/8ieVhkr8dLwXY0hr9FP3Vw/o.jpg,Starbucks,$,3,87,[],https://www.yelp.com/biz/starbucks-pasadena-25?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.150251,34.136322,POINT (-118.150251 34.136322),Pasadena,1,TRUE,556 S. Fair Oaks Avenue,Suite 102,,91105
3286,starbucks-pasadena-32,['coffee'],hLJHP0m8o_iH5eEmRw3vJQ,https://s3-media4.fl.yelpcdn.com/bphoto/h9bgjGxEOsIG3lXO8XYghw/o.jpg,Starbucks,$,3,31,[],https://www.yelp.com/biz/starbucks-pasadena-32?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.145589,34.144237,POINT (-118.145589 34.144237),Pasadena,1,TRUE,300 E Green St,,Pasadena Convention Ctr-Green Stree,91101
3287,philz-coffee-pasadena,"['coffee', 'coffeeroasteries']",Z2-1EPOSRuTmihOD3c3OaA,https://s3-media1.fl.yelpcdn.com/bphoto/cG1qfAjJMqWCiggBZseFng/o.jpg,Philz Coffee,$,4.5,543,[],https://www.yelp.com/biz/philz-coffee-pasadena?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1320584,34.1431688,POINT (-118.1320584 34.1431688),Pasadena,1,TRUE,146 S Lake Ave,Ste 106,,91101
